BALANCE	REFNO	DATECREATED
-10.04	1527123961	23-Jun-26
-808.64	1527123963	23-Jun-26
-1009	1527123979	23-Jun-26
-503.6	1527123987	23-Jun-26
50.25	1527123989	23-Jun-26
-50.55	1527123993	23-Jun-26
100.5	1527124001	23-Jun-26
-126.35	1527124002	23-Jun-26
-100.18	1527124013	23-Jun-26
-12.75	1527124025	23-Jun-26
-30.32	1527124041	23-Jun-26
-101.08	1527124042	23-Jun-26
-101.08	1527124043	23-Jun-26
-25.18	1527124071	23-Jun-26
-60.22	1527124080	23-Jun-26
-27.19	1527124081	23-Jun-26
-20	1527124085	23-Jun-26
-10.03	1527124087	23-Jun-26
-100.18	1527124093	23-Jun-26
-30	1527124098	23-Jun-26
-136.14	1527124099	23-Jun-26
-10	1527124101	23-Jun-26
-50	1527124114	23-Jun-26
91.13	1527124116	23-Jun-26
-402.88	1527124120	23-Jun-26
-30.11	1527124132	23-Jun-26
-20	1527124182	23-Jun-26
-535.72	1527124189	23-Jun-26
-20.07	1527124190	23-Jun-26
-10.04	1527124193	23-Jun-26
-70.63	1527124196	23-Jun-26
-100.72	1527124205	23-Jun-26
-501.8	1527124206	23-Jun-26
-127.46	1527124223	23-Jun-26
-100.27	1527124239	23-Jun-26
-50.45	1527124249	23-Jun-26
-200	1527124251	23-Jun-26
-10.02	1527124257	23-Jun-26
-32.12	1527124271	23-Jun-26
-12.09	1527124287	23-Jun-26
-20.14	1527124289	23-Jun-26
120.6	1527124302	23-Jun-26
-100.36	1527124321	23-Jun-26
-100	1527124325	23-Jun-26
-20.04	1527124337	23-Jun-26
-50	1527124338	23-Jun-26
-5	1527124342	23-Jun-26
-75.14	1527124362	23-Jun-26
216.08	1527124382	23-Jun-26
-50.14	1527124411	23-Jun-26
9.55	1527124426	23-Jun-26
-201.44	1527124438	23-Jun-26
-303.24	1527124459	23-Jun-26
-25	1527124467	23-Jun-26
-3.25	1527124468	23-Jun-26
-15	1527124469	23-Jun-26
-10	1527124473	23-Jun-26
-50	1527124474	23-Jun-26
-503.6	1527124476	23-Jun-26
-40.43	1527124486	23-Jun-26
-202.16	1527124500	23-Jun-26
-100.72	1527124506	23-Jun-26
-353.78	1527124524	23-Jun-26
-120.43	1527124531	23-Jun-26
-5	1527124553	23-Jun-26
-151.08	1527124567	23-Jun-26
-25.27	1527124583	23-Jun-26
-25.05	1527124594	23-Jun-26
-151.08	1527124623	23-Jun-26
-80	1527124645	23-Jun-26
-45.18	1527124646	23-Jun-26
-300	1527124651	23-Jun-26
-100	1527124652	23-Jun-26
-25.14	1527124662	23-Jun-26
-101.08	1527124667	23-Jun-26
-5.05	1527124679	23-Jun-26
-50.54	1527124680	23-Jun-26
-22.08	1527124682	23-Jun-26
-100.54	1527124709	23-Jun-26
-434.64	1527124718	23-Jun-26
-300.54	1527124779	23-Jun-26
-50.36	1527124796	23-Jun-26
-50	1527124821	23-Jun-26
-150	1527124824	23-Jun-26
-100	1527124825	23-Jun-26
-10.07	1527124826	23-Jun-26
50.1	1527124833	23-Jun-26
-20.18	1527124837	23-Jun-26
-50.54	1527124872	23-Jun-26
160.8	1527124883	23-Jun-26
-551.98	1527124889	23-Jun-26
-20.14	1527124921	23-Jun-26
-50.54	1527124939	23-Jun-26
-50.14	1527124940	23-Jun-26
-289.33	1527124943	23-Jun-26
-3.01	1527124953	23-Jun-26
-10.11	1527124954	23-Jun-26
-109.4	1527124966	23-Jun-26
-101.08	1527124976	23-Jun-26
-100.72	1527124999	23-Jun-26
-100.36	1527125002	23-Jun-26
-10.02	1527125003	23-Jun-26
-503.6	1527125017	23-Jun-26
-50.18	1527125019	23-Jun-26
-50.36	1527125022	23-Jun-26
-100.69	1527125070	23-Jun-26
-30.22	1527125074	23-Jun-26
-10.07	1527125091	23-Jun-26
5006.25	1527125110	23-Jun-26
-24.6	1527125127	23-Jun-26
-20.07	1527125131	23-Jun-26
-20.07	1527125144	23-Jun-26
100.5	1527125160	23-Jun-26
-100.54	1527125175	23-Jun-26
-503.6	1527125177	23-Jun-26
70.45	1527125181	23-Jun-26
303.75	1527125186	23-Jun-26
-20	1527125210	23-Jun-26
-100.72	1527125213	23-Jun-26
-100.36	1527125225	23-Jun-26
-50.18	1527125250	23-Jun-26
78.95	1527125255	23-Jun-26
-110.4	1527125277	23-Jun-26
-100.72	1527125283	23-Jun-26
-501.8	1527125289	23-Jun-26
-50.18	1527125298	23-Jun-26
-14.03	1527125299	23-Jun-26
-50.18	1527125320	23-Jun-26
42.45	1527125337	23-Jun-26
2.45	1527125342	23-Jun-26
-20.07	1527125364	23-Jun-26
-150.27	1527125383	23-Jun-26
-50.09	1527125384	23-Jun-26
-50.11	1527125398	23-Jun-26
-30.76	1527125409	23-Jun-26
-50.36	1527125488	23-Jun-26
-50.54	1527125499	23-Jun-26
-127.46	1527125501	23-Jun-26
572.85	1527125503	23-Jun-26
-10.04	1527125518	23-Jun-26
25.45	1527125543	23-Jun-26
-201.08	1527125548	23-Jun-26
-100.72	1527125566	23-Jun-26
-100.18	1527125571	23-Jun-26
-120.86	1527125612	23-Jun-26
-100.18	1527125614	23-Jun-26
-5	1527125620	23-Jun-26
-10	1527125623	23-Jun-26
5006.25	1527125631	23-Jun-26
-50.09	1527125637	23-Jun-26
-30.22	1527125661	23-Jun-26
-10.02	1527125664	23-Jun-26
-300.54	1527125666	23-Jun-26
-30.11	1527125678	23-Jun-26
-602.16	1527125680	23-Jun-26
-101.08	1527125701	23-Jun-26
-25.49	1527125714	23-Jun-26
-40.07	1527125719	23-Jun-26
2205.5	1527125720	23-Jun-26
-25.05	1527125737	23-Jun-26
-50.11	1527125746	23-Jun-26
-30.22	1527125752	23-Jun-26
-75.27	1527125760	23-Jun-26
-40.43	1527125767	23-Jun-26
-13.03	1527125786	23-Jun-26
-20.44	1527125788	23-Jun-26
-5	1527125790	23-Jun-26
10.45	1527125792	23-Jun-26
-25	1527125793	23-Jun-26
-15	1527125795	23-Jun-26
-50.54	1527125801	23-Jun-26
25.45	1527125803	23-Jun-26
221.1	1527125804	23-Jun-26
-200.72	1527125819	23-Jun-26
-50.36	1527125823	23-Jun-26
-80.22	1527125829	23-Jun-26
-100.54	1527125858	23-Jun-26
-12.04	1527125868	23-Jun-26
-120.26	1527125887	23-Jun-26
-11.04	1527125897	23-Jun-26
-100.36	1527125901	23-Jun-26
-65	1527125920	23-Jun-26
-100.72	1527125934	23-Jun-26
-200.72	1527125936	23-Jun-26
-30.11	1527125937	23-Jun-26
-221.98	1527125947	23-Jun-26
-100	1527125964	23-Jun-26
-300	1527125969	23-Jun-26
-50.01	1527125971	23-Jun-26
15.45	1527125972	23-Jun-26
-127.46	1527125989	23-Jun-26
-50.18	1527126017	23-Jun-26
-141.51	1527126029	23-Jun-26
-200.43	1527126034	23-Jun-26
-250.9	1527126042	23-Jun-26
-10.02	1527126054	23-Jun-26
-10.04	1527126061	23-Jun-26
-201.44	1527126068	23-Jun-26
100.75	1527126097	23-Jun-26
-301.08	1527126101	23-Jun-26
-100.9	1527126106	23-Jun-26
10.45	1527126114	23-Jun-26
-80.58	1527126125	23-Jun-26
-150.32	1527126127	23-Jun-26
-52	1527126133	23-Jun-26
-302.16	1527126148	23-Jun-26
-200.43	1527126149	23-Jun-26
-501.8	1527126157	23-Jun-26
-60.43	1527126162	23-Jun-26
-12.75	1527126179	23-Jun-26
-200.43	1527126183	23-Jun-26
-443.17	1527126200	23-Jun-26
-500	1527126219	23-Jun-26
-500	1527126236	23-Jun-26
-351.26	1527126243	23-Jun-26
-40.14	1527126249	23-Jun-26
-500.9	1527126255	23-Jun-26
-14.85	1527126265	23-Jun-26
-50.09	1527126269	23-Jun-26
-216.68	1527126270	23-Jun-26
211.05	1527126272	23-Jun-26
-50.36	1527126282	23-Jun-26
-268.9	1527126284	23-Jun-26
60.12	1527126300	23-Jun-26
-501.8	1527126314	23-Jun-26
-150.54	1527126317	23-Jun-26
-123.02	1527126319	23-Jun-26
88.55	1527126336	23-Jun-26
-100.72	1527126338	23-Jun-26
-30.22	1527126351	23-Jun-26
-50	1527126354	23-Jun-26
-5	1527126356	23-Jun-26
-100	1527126359	23-Jun-26
-100.18	1527126363	23-Jun-26
-400	1527126364	23-Jun-26
-15	1527126367	23-Jun-26
-50.18	1527126400	23-Jun-26
-53.53	1527126405	23-Jun-26
-349.25	1527126414	23-Jun-26
-10.11	1527126425	23-Jun-26
-353.15	1527126442	23-Jun-26
-100.72	1527126454	23-Jun-26
-24.6	1527126467	23-Jun-26
-502.7	1527126491	23-Jun-26
-100.9	1527126503	23-Jun-26
-402.88	1527126515	23-Jun-26
19.45	1527126538	23-Jun-26
-50	1527126547	23-Jun-26
-201.44	1527126583	23-Jun-26
-50.18	1527126591	23-Jun-26
-120.86	1527126597	23-Jun-26
517.58	1527126598	23-Jun-26
150.75	1527126600	23-Jun-26
-242.59	1527126650	23-Jun-26
-50.98	1527126652	23-Jun-26
-100.36	1527126659	23-Jun-26
-250.54	1527126673	23-Jun-26
-20.14	1527126692	23-Jun-26
-5.02	1527126732	23-Jun-26
20.45	1527126734	23-Jun-26
-500	1527126735	23-Jun-26
201.5	1527126737	23-Jun-26
-100.36	1527126747	23-Jun-26
-40.79	1527126751	23-Jun-26
-30.22	1527126758	23-Jun-26
-100.22	1527126765	23-Jun-26
50.45	1527126768	23-Jun-26
-50.36	1527126797	23-Jun-26
200.75	1527126815	23-Jun-26
-151.08	1527126816	23-Jun-26
-100.22	1527126839	23-Jun-26
-30.27	1527126859	23-Jun-26
-10.07	1527126875	23-Jun-26
-11.41	1527126903	23-Jun-26
-453.24	1527126908	23-Jun-26
-10.07	1527126911	23-Jun-26
-151.08	1527126915	23-Jun-26
-15.11	1527126916	23-Jun-26
-20	1527126927	23-Jun-26
-20	1527126928	23-Jun-26
-100.72	1527126929	23-Jun-26
-30	1527126931	23-Jun-26
-50.09	1527126932	23-Jun-26
-50.11	1527126962	23-Jun-26
-70.5	1527126992	23-Jun-26
-60.43	1527126994	23-Jun-26
400.75	1527127001	23-Jun-26
-20.07	1527127002	23-Jun-26
50.94	1527127004	23-Jun-26
-200	1527127009	23-Jun-26
-35.06	1527127026	23-Jun-26
-12.75	1527127030	23-Jun-26
-187.36	1527127034	23-Jun-26
683.4	1527127042	23-Jun-26
-40.15	1527127048	23-Jun-26
-100.36	1527127068	23-Jun-26
-250.54	1527127081	23-Jun-26
-50	1527127091	23-Jun-26
-25	1527127100	23-Jun-26
-100	1527127107	23-Jun-26
-50	1527127117	23-Jun-26
-60.22	1527127143	23-Jun-26
-6.13	1527127168	23-Jun-26
-305.9	1527127174	23-Jun-26
-500.9	1527127181	23-Jun-26
-402.88	1527127183	23-Jun-26
-300	1527127192	23-Jun-26
-12.75	1527127200	23-Jun-26
-302.16	1527127206	23-Jun-26
-500	1527127210	23-Jun-26
49.45	1527127222	23-Jun-26
-503.6	1527127244	23-Jun-26
-20.04	1527127247	23-Jun-26
-100.72	1527127254	23-Jun-26
-60.65	1527127263	23-Jun-26
200.75	1527127264	23-Jun-26
-271.98	1527127267	23-Jun-26
-50.11	1527127277	23-Jun-26
20.1	1527127278	23-Jun-26
-50.36	1527127292	23-Jun-26
-200	1527127296	23-Jun-26
-150.27	1527127297	23-Jun-26
-100.72	1527127302	23-Jun-26
-15	1527127307	23-Jun-26
-10.04	1527127318	23-Jun-26
-473.38	1527127320	23-Jun-26
-503.6	1527127325	23-Jun-26
-10.02	1527127326	23-Jun-26
-6.13	1527127336	23-Jun-26
21.15	1527127341	23-Jun-26
-500	1527127346	23-Jun-26
-201.44	1527127348	23-Jun-26
-50.09	1527127358	23-Jun-26
-25	1527127365	23-Jun-26
-50.54	1527127368	23-Jun-26
-500.9	1527127386	23-Jun-26
-20.07	1527127392	23-Jun-26
-15.29	1527127420	23-Jun-26
-50.18	1527127423	23-Jun-26
-402.88	1527127428	23-Jun-26
-160.35	1527127440	23-Jun-26
2003.75	1527127451	23-Jun-26
-250.54	1527127473	23-Jun-26
-20.14	1527127476	23-Jun-26
-15	1527127477	23-Jun-26
-60.65	1527127478	23-Jun-26
-20.22	1527127479	23-Jun-26
-60.23	1527127481	23-Jun-26
-100	1527127483	23-Jun-26
-40.43	1527127540	23-Jun-26
-100.72	1527127589	23-Jun-26
-353.78	1527127594	23-Jun-26
-50.36	1527127595	23-Jun-26
-40.14	1527127603	23-Jun-26
-100.69	1527127609	23-Jun-26
-477.57	1527127616	23-Jun-26
-20.14	1527127618	23-Jun-26
-100.72	1527127647	23-Jun-26
-100.36	1527127648	23-Jun-26
-50.54	1527127650	23-Jun-26
301.5	1527127668	23-Jun-26
-330	1527127670	23-Jun-26
-201.44	1527127671	23-Jun-26
-30.22	1527127677	23-Jun-26
-402.84	1527127690	23-Jun-26
-503.6	1527127712	23-Jun-26
-50.14	1527127752	23-Jun-26
-15.03	1527127799	23-Jun-26
-20.14	1527127811	23-Jun-26
-20.14	1527127813	23-Jun-26
-404.32	1527127814	23-Jun-26
-30	1527127853	23-Jun-26
-10	1527127854	23-Jun-26
-5	1527127855	23-Jun-26
-50	1527127856	23-Jun-26
-20	1527127858	23-Jun-26
-2	1527127860	23-Jun-26
-10.09	1527127883	23-Jun-26
-15.11	1527127885	23-Jun-26
-100.72	1527127887	23-Jun-26
-250.68	1527127896	23-Jun-26
-60.43	1527127903	23-Jun-26
-25.27	1527127916	23-Jun-26
-126.35	1527127917	23-Jun-26
-4.02	1527127924	23-Jun-26
-10.11	1527127932	23-Jun-26
-50.18	1527127942	23-Jun-26
45.45	1527127945	23-Jun-26
-10	1527127961	23-Jun-26
-30.22	1527127975	23-Jun-26
-100.36	1527127977	23-Jun-26
-151.08	1527127986	23-Jun-26
-10.04	1527127999	23-Jun-26
-500	1527128016	23-Jun-26
-10	1527128025	23-Jun-26
-2.01	1527128028	23-Jun-26
-50.36	1527128042	23-Jun-26
-191.37	1527128046	23-Jun-26
-50.18	1527128055	23-Jun-26
-100.36	1527128072	23-Jun-26
50.45	1527128079	23-Jun-26
-50	1527128087	23-Jun-26
-100.72	1527128089	23-Jun-26
-404.32	1527128092	23-Jun-26
-151.62	1527128093	23-Jun-26
-50.54	1527128099	23-Jun-26
-40.43	1527128110	23-Jun-26
-201.44	1527128120	23-Jun-26
-15.03	1527128126	23-Jun-26
-50.11	1527128131	23-Jun-26
-15.04	1527128132	23-Jun-26
-30.06	1527128146	23-Jun-26
-202.16	1527128153	23-Jun-26
-24.6	1527128154	23-Jun-26
-101.08	1527128174	23-Jun-26
-38.24	1527128197	23-Jun-26
-100.18	1527128204	23-Jun-26
-500	1527128205	23-Jun-26
49987.5	1527128206	23-Jun-26
-401.49	1527128207	23-Jun-26
100.38	1527128234	23-Jun-26
-100.72	1527128237	23-Jun-26
-30.11	1527128316	23-Jun-26
-404.32	1527128364	23-Jun-26
-250.54	1527128372	23-Jun-26
-10.04	1527128376	23-Jun-26
-50.54	1527128384	23-Jun-26
-120	1527128388	23-Jun-26
-50	1527128393	23-Jun-26
-310	1527128400	23-Jun-26
-20.14	1527128415	23-Jun-26
-50.18	1527128417	23-Jun-26
-811.98	1527128425	23-Jun-26
-24.6	1527128433	23-Jun-26
-60.65	1527128436	23-Jun-26
30.15	1527128437	23-Jun-26
-301.62	1527128448	23-Jun-26
-100.72	1527128454	23-Jun-26
-7.03	1527128455	23-Jun-26
-20.04	1527128472	23-Jun-26
-20.04	1527128506	23-Jun-26
-50.18	1527128507	23-Jun-26
-20.07	1527128559	23-Jun-26
-1009	1527128566	23-Jun-26
-100.9	1527128583	23-Jun-26
-100	1527128584	23-Jun-26
-303.24	1527128585	23-Jun-26
-50	1527128587	23-Jun-26
-130.94	1527128608	23-Jun-26
-10.05	1527128642	23-Jun-26
-50.36	1527128654	23-Jun-26
-20.14	1527128655	23-Jun-26
-50.18	1527128691	23-Jun-26
-98.18	1527128734	23-Jun-26
-100.72	1527128752	23-Jun-26
-20	1527128761	23-Jun-26
-10	1527128764	23-Jun-26
-50.54	1527128768	23-Jun-26
50.45	1527128793	23-Jun-26
-200.36	1527128817	23-Jun-26
-503.6	1527128819	23-Jun-26
-3.01	1527128824	23-Jun-26
-50.54	1527128838	23-Jun-26
-10.07	1527128856	23-Jun-26
11055	1527128870	23-Jun-26
2504.69	1527128872	23-Jun-26
-50.27	1527128878	23-Jun-26
2.85	1527128893	23-Jun-26
9959.84	1527128897	23-Jun-26
-5.02	1527128908	23-Jun-26
-50.18	1527128909	23-Jun-26
-10	1527128946	23-Jun-26
8.45	1527128949	23-Jun-26
-5	1527128954	23-Jun-26
-201.08	1527129019	23-Jun-26
-10.07	1527129031	23-Jun-26
-50.18	1527129047	23-Jun-26
-50.54	1527129075	23-Jun-26
40.45	1527129099	23-Jun-26
8.25	1527129101	23-Jun-26
500.94	1527129115	23-Jun-26
-106.13	1527129118	23-Jun-26
-50	1527129122	23-Jun-26
-50.36	1527129126	23-Jun-26
-100.36	1527129129	23-Jun-26
-12	1527129130	23-Jun-26
-100.36	1527129132	23-Jun-26
69.45	1527129134	23-Jun-26
43.45	1527129141	23-Jun-26
1603	1527129149	23-Jun-26
-50.27	1527129151	23-Jun-26
-100.36	1527129198	23-Jun-26
-0.14	1527129202	23-Jun-26
1092.73	1527129252	23-Jun-26
-15.05	1527129253	23-Jun-26
-25.09	1527129271	23-Jun-26
-201.44	1527129274	23-Jun-26
-100.72	1527129275	23-Jun-26
-18.04	1527129287	23-Jun-26
10.45	1527129292	23-Jun-26
-70.13	1527129304	23-Jun-26
-100	1527129313	23-Jun-26
-50.36	1527129332	23-Jun-26
-151.35	1527129349	23-Jun-26
-38.08	1527129375	23-Jun-26
-30.11	1527129376	23-Jun-26
-100.27	1527129379	23-Jun-26
-50.54	1527129399	23-Jun-26
-50.54	1527129400	23-Jun-26
50.45	1527129406	23-Jun-26
-1007.2	1527129438	23-Jun-26
4.45	1527129453	23-Jun-26
-101.08	1527129455	23-Jun-26
-57.21	1527129457	23-Jun-26
-100.36	1527129462	23-Jun-26
-303.24	1527129541	23-Jun-26
-10.02	1527129542	23-Jun-26
-100.72	1527129554	23-Jun-26
-200	1527129562	23-Jun-26
-80	1527129563	23-Jun-26
-10	1527129574	23-Jun-26
-656.01	1527129591	23-Jun-26
-15.37	1527129610	23-Jun-26
-35.08	1527129612	23-Jun-26
100.5	1527129619	23-Jun-26
-50	1527129642	23-Jun-26
-20.22	1527129648	23-Jun-26
-15.16	1527129649	23-Jun-26
-30.32	1527129650	23-Jun-26
-100.36	1527129675	23-Jun-26
-303.24	1527129679	23-Jun-26
-20.07	1527129695	23-Jun-26
-200.72	1527129703	23-Jun-26
-50.54	1527129724	23-Jun-26
-50.54	1527129726	23-Jun-26
-241	1527129731	23-Jun-26
-60.32	1527129739	23-Jun-26
-50	1527129749	23-Jun-26
24.45	1527129771	23-Jun-26
-100.72	1527129774	23-Jun-26
-18	1527129783	23-Jun-26
-209.14	1527129807	23-Jun-26
-11	1527129813	23-Jun-26
-1007.2	1527129819	23-Jun-26
-50	1527129828	23-Jun-26
-200.72	1527129842	23-Jun-26
-120.65	1527129864	23-Jun-26
-50.54	1527129878	23-Jun-26
-486.23	1527129881	23-Jun-26
-50.54	1527129885	23-Jun-26
-200.36	1527129887	23-Jun-26
-1005.4	1527129894	23-Jun-26
-50.18	1527129897	23-Jun-26
-101.34	1527129922	23-Jun-26
-100.36	1527129927	23-Jun-26
-50.18	1527129928	23-Jun-26
-110.4	1527129930	23-Jun-26
3378.43	1527129942	23-Jun-26
-100	1527129952	23-Jun-26
-128.28	1527129967	23-Jun-26
-100	1527129969	23-Jun-26
201	1527129984	23-Jun-26
-10.02	1527129985	23-Jun-26
-20	1527129992	23-Jun-26
-20.07	1527130013	23-Jun-26
-50	1527130016	23-Jun-26
-200.72	1527130038	23-Jun-26
-30.11	1527130048	23-Jun-26
99.5	1527130053	23-Jun-26
-309.85	1527130055	23-Jun-26
-160.27	1527130061	23-Jun-26
-20	1527130067	23-Jun-26
-50.18	1527130069	23-Jun-26
-25	1527130082	23-Jun-26
-51.63	1527130083	23-Jun-26
-50.27	1527130091	23-Jun-26
-800	1527130098	23-Jun-26
-100	1527130100	23-Jun-26
-40	1527130101	23-Jun-26
-501.8	1527130161	23-Jun-26
-100	1527130197	23-Jun-26
-50.02	1527130204	23-Jun-26
-151.62	1527130212	23-Jun-26
-14.03	1527130218	23-Jun-26
-50.11	1527130226	23-Jun-26
-201.8	1527130229	23-Jun-26
100.12	1527130231	23-Jun-26
-150.27	1527130246	23-Jun-26
-50.14	1527130250	23-Jun-26
-10.02	1527130263	23-Jun-26
160.8	1527130286	23-Jun-26
-100	1527130288	23-Jun-26
-10.07	1527130291	23-Jun-26
-10.02	1527130294	23-Jun-26
-61.11	1527130307	23-Jun-26
1005	1527130309	23-Jun-26
-201.08	1527130331	23-Jun-26
-5	1527130368	23-Jun-26
-100.09	1527130371	23-Jun-26
-130	1527130376	23-Jun-26
-30.06	1527130381	23-Jun-26
-20	1527130383	23-Jun-26
-32.27	1527130390	23-Jun-26
5.45	1527130442	23-Jun-26
4505.63	1527130487	23-Jun-26
-100.72	1527130491	23-Jun-26
-151.08	1527130496	23-Jun-26
-5	1527130510	23-Jun-26
-150	1527130512	23-Jun-26
-20.07	1527130524	23-Jun-26
-30.05	1527130530	23-Jun-26
-50	1527130533	23-Jun-26
24.45	1527130535	23-Jun-26
-50.18	1527130556	23-Jun-26
32.45	1527130561	23-Jun-26
-221.58	1527130570	23-Jun-26
251.25	1527130582	23-Jun-26
-60.22	1527130585	23-Jun-26
-101.97	1527130609	23-Jun-26
-100.36	1527130634	23-Jun-26
-250.45	1527130648	23-Jun-26
-50.18	1527130650	23-Jun-26
120.23	1527130661	23-Jun-26
-25	1527130669	23-Jun-26
-200	1527130674	23-Jun-26
-707.56	1527130677	23-Jun-26
-200	1527130679	23-Jun-26
-10.02	1527130696	23-Jun-26
-170.61	1527130723	23-Jun-26
40.45	1527130747	23-Jun-26
-29.1	1527130758	23-Jun-26
-100.72	1527130802	23-Jun-26
-10	1527130841	23-Jun-26
-101.08	1527130842	23-Jun-26
-101.08	1527130843	23-Jun-26
-100.72	1527130844	23-Jun-26
6.45	1527130848	23-Jun-26
-201.44	1527130875	23-Jun-26
-200.72	1527130878	23-Jun-26
-63.73	1527130901	23-Jun-26
30007.5	1527130914	23-Jun-26
-297.53	1527130918	23-Jun-26
-203	1527130926	23-Jun-26
-20.22	1527130944	23-Jun-26
-20.22	1527130945	23-Jun-26
-20.22	1527130946	23-Jun-26
100.12	1527130956	23-Jun-26
-10	1527130980	23-Jun-26
-50	1527130991	23-Jun-26
-47.33	1527130992	23-Jun-26
-3.5	1527130993	23-Jun-26
-100	1527130996	23-Jun-26
-100	1527130997	23-Jun-26
-60.16	1527130998	23-Jun-26
-20.11	1527131010	23-Jun-26
-50.09	1527131019	23-Jun-26
-550	1527131021	23-Jun-26
-161.87	1527131038	23-Jun-26
-15	1527131049	23-Jun-26
-30	1527131061	23-Jun-26
-36.73	1527131062	23-Jun-26
-100.72	1527131070	23-Jun-26
-26.09	1527131072	23-Jun-26
-10.02	1527131083	23-Jun-26
-70.5	1527131086	23-Jun-26
-10.07	1527131098	23-Jun-26
1206	1527131101	23-Jun-26
-100	1527131103	23-Jun-26
-100.22	1527131105	23-Jun-26
1403.5	1527131112	23-Jun-26
-302.16	1527131120	23-Jun-26
-480	1527131124	23-Jun-26
-10.02	1527131127	23-Jun-26
49.45	1527131137	23-Jun-26
-50.11	1527131140	23-Jun-26
-101.08	1527131144	23-Jun-26
-50.18	1527131148	23-Jun-26
-101.08	1527131149	23-Jun-26
-80.29	1527131172	23-Jun-26
-10.02	1527131177	23-Jun-26
-7	1527131189	23-Jun-26
-20	1527131199	23-Jun-26
-20	1527131200	23-Jun-26
-80.17	1527131204	23-Jun-26
-100.72	1527131206	23-Jun-26
-121.3	1527131223	23-Jun-26
-20.04	1527131226	23-Jun-26
-100	1527131231	23-Jun-26
-50	1527131257	23-Jun-26
30.45	1527131263	23-Jun-26
-450	1527131272	23-Jun-26
-20.22	1527131278	23-Jun-26
-101.08	1527131286	23-Jun-26
-125.45	1527131290	23-Jun-26
-100.72	1527131292	23-Jun-26
-6.05	1527131293	23-Jun-26
-100.69	1527131301	23-Jun-26
-50.54	1527131305	23-Jun-26
-20.07	1527131321	23-Jun-26
-50.36	1527131322	23-Jun-26
-301.08	1527131333	23-Jun-26
-100.54	1527131338	23-Jun-26
-50.54	1527131339	23-Jun-26
-50.54	1527131369	23-Jun-26
-129.07	1527131370	23-Jun-26
-100	1527131371	23-Jun-26
-200	1527131375	23-Jun-26
-100	1527131377	23-Jun-26
-451.62	1527131408	23-Jun-26
-60.65	1527131410	23-Jun-26
-30.22	1527131432	23-Jun-26
-30.06	1527131438	23-Jun-26
100.5	1527131450	23-Jun-26
-20.14	1527131459	23-Jun-26
-50.54	1527131472	23-Jun-26
201	1527131476	23-Jun-26
-30.22	1527131511	23-Jun-26
-50.11	1527131540	23-Jun-26
-1009	1527131553	23-Jun-26
-202.16	1527131572	23-Jun-26
-101.08	1527131573	23-Jun-26
-50	1527131588	23-Jun-26
-150.54	1527131595	23-Jun-26
-201.44	1527131621	23-Jun-26
-15.05	1527131640	23-Jun-26
-10.02	1527131684	23-Jun-26
-100.36	1527131690	23-Jun-26
-250.54	1527131698	23-Jun-26
-10	1527131708	23-Jun-26
-10.11	1527131712	23-Jun-26
-201.44	1527131723	23-Jun-26
-201.44	1527131726	23-Jun-26
2011.67	1527131729	23-Jun-26
-100	1527131730	23-Jun-26
-10.11	1527131737	23-Jun-26
-13.66	1527131742	23-Jun-26
-451.62	1527131743	23-Jun-26
-15.05	1527131759	23-Jun-26
623.1	1527131783	23-Jun-26
-20.05	1527131790	23-Jun-26
-5.02	1527131822	23-Jun-26
-363.24	1527131843	23-Jun-26
-100.9	1527131844	23-Jun-26
-2.01	1527131845	23-Jun-26
-260.94	1527131850	23-Jun-26
100.5	1527131857	23-Jun-26
-30.76	1527131858	23-Jun-26
-100.72	1527131860	23-Jun-26
-50.36	1527131868	23-Jun-26
-6.06	1527131879	23-Jun-26
-50.54	1527131909	23-Jun-26
-10	1527131920	23-Jun-26
-100.72	1527131933	23-Jun-26
-727.78	1527131936	23-Jun-26
-50.54	1527131941	23-Jun-26
-36.96	1527131942	23-Jun-26
20.45	1527131944	23-Jun-26
-503.6	1527131945	23-Jun-26
-20.07	1527131978	23-Jun-26
-303.24	1527131984	23-Jun-26
-70.25	1527131999	23-Jun-26
-201.44	1527132005	23-Jun-26
-250.54	1527132006	23-Jun-26
-303.24	1527132008	23-Jun-26
-45.08	1527132028	23-Jun-26
-201.44	1527132033	23-Jun-26
-502.7	1527132050	23-Jun-26
-151.08	1527132056	23-Jun-26
-201.44	1527132062	23-Jun-26
-307.57	1527132072	23-Jun-26
-20.14	1527132097	23-Jun-26
-25.09	1527132110	23-Jun-26
-100.72	1527132114	23-Jun-26
