DEBIT	CREDIT	TRANSFERID	CREATEDDATE
0	1.4	1527168398	23-Jun-26
0	2.2	1527168399	23-Jun-26
2	0	1527168400	23-Jun-26
0	0.3	1527168401	23-Jun-26
0	2	1527168402	23-Jun-26
0	7.5	1527168403	23-Jun-26
0	0.2	1527168404	23-Jun-26
0	505	1527168405	23-Jun-26
0	5	1527168413	23-Jun-26
0	0.3	1527168414	23-Jun-26
0	0.2	1527168417	23-Jun-26
0.02	101.2525	1527168419	23-Jun-26
0	1	1527168421	23-Jun-26
0	0.5	1527168422	23-Jun-26
16.145	0.0625	1527168425	23-Jun-26
0	0.9	1527168426	23-Jun-26
0	2	1527168427	23-Jun-26
0	0.5	1527168428	23-Jun-26
0	7	1527168430	23-Jun-26
32.22	0.1	1527168431	23-Jun-26
0.3	0	1527168432	23-Jun-26
0	0.3	1527168433	23-Jun-26
1	0	1527168434	23-Jun-26
0.02	120.3	1527168435	23-Jun-26
0	10	1527168437	23-Jun-26
0	1	1527168439	23-Jun-26
1	0	1527168440	23-Jun-26
0	120	1527168441	23-Jun-26
0	2	1527168443	23-Jun-26
0	0.2	1527168444	23-Jun-26
3	0	1527168445	23-Jun-26
0	8	1527168446	23-Jun-26
0	2	1527168447	23-Jun-26
100.27	0.125	1527168449	23-Jun-26
4.3	0	1527168450	23-Jun-26
0.8	0	1527168452	23-Jun-26
0	12	1527168458	23-Jun-26
10.12	0.05	1527168460	23-Jun-26
0	2	1527168461	23-Jun-26
0	0.15	1527168463	23-Jun-26
0	7	1527168464	23-Jun-26
0	0.3	1527168465	23-Jun-26
1	0	1527168466	23-Jun-26
0	10	1527168468	23-Jun-26
20.145	0.0625	1527168469	23-Jun-26
0.5	0	1527168470	23-Jun-26
5	0	1527168471	23-Jun-26
1.7	0	1527168473	23-Jun-26
0	0.2	1527168476	23-Jun-26
0	0.6	1527168477	23-Jun-26
0.02	6.1	1527168478	23-Jun-26
2.12	0.05	1527168483	23-Jun-26
0	3	1527168488	23-Jun-26
0	1	1527168489	23-Jun-26
349	0	1527168493	23-Jun-26
0	4.5	1527168494	23-Jun-26
0	12.12	1527168496	23-Jun-26
0	20	1527168497	23-Jun-26
0	1	1527168500	23-Jun-26
0	2	1527168501	23-Jun-26
0	0.35	1527168504	23-Jun-26
0	1	1527168505	23-Jun-26
0.3	0	1527168508	23-Jun-26
0	0.2	1527168510	23-Jun-26
0	1	1527168511	23-Jun-26
0	1	1527168512	23-Jun-26
0	0.55	1527168513	23-Jun-26
0	0.25	1527168514	23-Jun-26
1.4	0	1527168515	23-Jun-26
0	100	1527168518	23-Jun-26
0	0.2	1527168520	23-Jun-26
0	12	1527168521	23-Jun-26
0.02	100.25	1527168523	23-Jun-26
0.02	30.15	1527168525	23-Jun-26
0	0.3	1527168526	23-Jun-26
6	0	1527168531	23-Jun-26
0	1	1527168533	23-Jun-26
0	503.6	1527168535	23-Jun-26
20.22	0.1	1527168539	23-Jun-26
0	0.3	1527168540	23-Jun-26
0.02	50.2	1527168541	23-Jun-26
0.02	5.025	1527168548	23-Jun-26
0	0.25	1527168549	23-Jun-26
0	0.7	1527168550	23-Jun-26
0	2	1527168552	23-Jun-26
0	4	1527168553	23-Jun-26
0	0.3	1527168554	23-Jun-26
0	1.4	1527168555	23-Jun-26
0.5	0	1527168556	23-Jun-26
0	100	1527168559	23-Jun-26
0	221.584	1527168561	23-Jun-26
0.02	23.115	1527168563	23-Jun-26
0.02	3.1	1527168564	23-Jun-26
0	1.9	1527168565	23-Jun-26
0	1.25	1527168566	23-Jun-26
0	0.2	1527168567	23-Jun-26
0	0.3	1527168569	23-Jun-26
0	0.5	1527168570	23-Jun-26
10.12	0.05	1527168572	23-Jun-26
0	0.2	1527168574	23-Jun-26
918.854	0.917	1527168578	23-Jun-26
0	0.1	1527168580	23-Jun-26
1.9	0.45	1527168584	23-Jun-26
8.7	0	1527168585	23-Jun-26
0	10.072	1527168586	23-Jun-26
1	0	1527168589	23-Jun-26
0	8	1527168590	23-Jun-26
0	0.12	1527168591	23-Jun-26
0	100.72	1527168594	23-Jun-26
0.02	0.35	1527168595	23-Jun-26
0	1	1527168596	23-Jun-26
0	12	1527168597	23-Jun-26
0	1.5	1527168599	23-Jun-26
0.25	0	1527168600	23-Jun-26
0	0.7	1527168603	23-Jun-26
0	2.2	1527168604	23-Jun-26
15	0	1527168607	23-Jun-26
0	5	1527168608	23-Jun-26
0	0.5	1527168610	23-Jun-26
0.02	9.1	1527168612	23-Jun-26
0	0.4	1527168613	23-Jun-26
1.3	0	1527168614	23-Jun-26
0.02	1.7	1527168615	23-Jun-26
0.02	140.7	1527168616	23-Jun-26
2	0	1527168617	23-Jun-26
0.2	0	1527168618	23-Jun-26
1	0	1527168619	23-Jun-26
0.02	49.1225	1527168620	23-Jun-26
1	0	1527168621	23-Jun-26
0	1	1527168622	23-Jun-26
0.02	10.1	1527168623	23-Jun-26
0.02	17.125	1527168624	23-Jun-26
10	0	1527168625	23-Jun-26
0	10	1527168627	23-Jun-26
10.12	0.05	1527168628	23-Jun-26
0	1.6	1527168631	23-Jun-26
0	14	1527168632	23-Jun-26
0	0.5	1527168633	23-Jun-26
0.02	6.1	1527168638	23-Jun-26
45.22	0.1	1527168641	23-Jun-26
0	0.12	1527168643	23-Jun-26
0	4.3	1527168645	23-Jun-26
0.5	0	1527168646	23-Jun-26
0	4	1527168647	23-Jun-26
1.07	0.025	1527168649	23-Jun-26
0.2	0	1527168650	23-Jun-26
0	1	1527168652	23-Jun-26
0	80	1527168654	23-Jun-26
0	0.12	1527168656	23-Jun-26
0	10	1527168657	23-Jun-26
0	300	1527168658	23-Jun-26
0.25	0	1527168659	23-Jun-26
0	0.5	1527168660	23-Jun-26
0	28	1527168662	23-Jun-26
0	5	1527168663	23-Jun-26
0	0.4	1527168664	23-Jun-26
1	0	1527168665	23-Jun-26
7	0	1527168666	23-Jun-26
0	1	1527168669	23-Jun-26
500	0	1527168671	23-Jun-26
0	0.3	1527168674	23-Jun-26
4	0	1527168677	23-Jun-26
9.12	0.05	1527168678	23-Jun-26
0	200	1527168679	23-Jun-26
0.02	99.2475	1527168680	23-Jun-26
0	4	1527168681	23-Jun-26
0.02	501.25	1527168684	23-Jun-26
0.02	34.085	1527168685	23-Jun-26
0	5000	1527168686	23-Jun-26
0	0.6	1527168689	23-Jun-26
0	14	1527168690	23-Jun-26
1.03	0.005	1527168691	23-Jun-26
0.2	0	1527168692	23-Jun-26
1	0	1527168696	23-Jun-26
0	5	1527168697	23-Jun-26
0.5	0	1527168698	23-Jun-26
63	0	1527168699	23-Jun-26
7.5	0	1527168700	23-Jun-26
0	0.3	1527168702	23-Jun-26
0.5	0	1527168703	23-Jun-26
45	0	1527168705	23-Jun-26
0	0.2	1527168706	23-Jun-26
0	3	1527168707	23-Jun-26
0	0.3	1527168709	23-Jun-26
0	2	1527168710	23-Jun-26
110.24	0.11	1527168711	23-Jun-26
0.02	100.25	1527168712	23-Jun-26
0	1	1527168715	23-Jun-26
0	0.8	1527168718	23-Jun-26
0	18.75	1527168719	23-Jun-26
2	0	1527168723	23-Jun-26
0	3	1527168724	23-Jun-26
2	0	1527168726	23-Jun-26
0.02	15.1875	1527168728	23-Jun-26
0	0.2	1527168729	23-Jun-26
0	0.1	1527168731	23-Jun-26
79	0	1527168732	23-Jun-26
0	5.2	1527168734	23-Jun-26
0	250	1527168735	23-Jun-26
3.5	0	1527168736	23-Jun-26
0.4	0	1527168737	23-Jun-26
0	20.5	1527168738	23-Jun-26
0	0.3	1527168741	23-Jun-26
1.07	0.025	1527168742	23-Jun-26
0	1	1527168745	23-Jun-26
0.5	0	1527168746	23-Jun-26
0	0.6	1527168747	23-Jun-26
0	7	1527168749	23-Jun-26
100	0	1527168751	23-Jun-26
0	0.6	1527168752	23-Jun-26
0	100	1527168754	23-Jun-26
0	1	1527168755	23-Jun-26
0	4	1527168757	23-Jun-26
0.02	2.1	1527168759	23-Jun-26
0	6	1527168760	23-Jun-26
0.02	551.375	1527168762	23-Jun-26
0	0.2	1527168764	23-Jun-26
0	0.2	1527168765	23-Jun-26
0	10	1527168766	23-Jun-26
0	0.2	1527168767	23-Jun-26
10.8	0	1527168768	23-Jun-26
1	0	1527168769	23-Jun-26
0	0.1	1527168770	23-Jun-26
149	0	1527168771	23-Jun-26
0	0.5	1527168772	23-Jun-26
0	0.1	1527168773	23-Jun-26
0.02	7.1	1527168775	23-Jun-26
0.2	0	1527168777	23-Jun-26
0	0.3	1527168778	23-Jun-26
0	0.2	1527168780	23-Jun-26
0	2.97	1527168781	23-Jun-26
0.2	0	1527168783	23-Jun-26
20.145	0.0625	1527168784	23-Jun-26
0	0.1	1527168787	23-Jun-26
0	0.6	1527168788	23-Jun-26
0	0.5	1527168790	23-Jun-26
0	1	1527168792	23-Jun-26
0	1.1	1527168797	23-Jun-26
0	0.5	1527168798	23-Jun-26
0	0.5	1527168803	23-Jun-26
0.02	4.1	1527168805	23-Jun-26
0.02	50.25	1527168809	23-Jun-26
0.02	100.25	1527168810	23-Jun-26
0	20	1527168811	23-Jun-26
0	1	1527168812	23-Jun-26
0.25	0	1527168815	23-Jun-26
0	1.1	1527168817	23-Jun-26
0	4.2	1527168818	23-Jun-26
0	16.5	1527168819	23-Jun-26
0	5	1527168820	23-Jun-26
0	1.5	1527168823	23-Jun-26
0.9	0	1527168824	23-Jun-26
0	0.6	1527168826	23-Jun-26
0	0.5	1527168827	23-Jun-26
0.02	7.1	1527168828	23-Jun-26
0	1.25	1527168829	23-Jun-26
0.12	0	1527168833	23-Jun-26
0	0.8	1527168837	23-Jun-26
0.3	0	1527168838	23-Jun-26
0	0.3	1527168839	23-Jun-26
0	0.9	1527168843	23-Jun-26
0	0.2	1527168844	23-Jun-26
1	0	1527168847	23-Jun-26
0	1	1527168848	23-Jun-26
0	0.6	1527168850	23-Jun-26
0	0.2	1527168851	23-Jun-26
0	1	1527168857	23-Jun-26
0	4	1527168862	23-Jun-26
0	30	1527168865	23-Jun-26
0	1.5	1527168867	23-Jun-26
20	0	1527168870	23-Jun-26
0	0.6	1527168871	23-Jun-26
0	0.2	1527168873	23-Jun-26
18	0	1527168874	23-Jun-26
1	0	1527168875	23-Jun-26
2.05	0	1527168876	23-Jun-26
9	0	1527168879	23-Jun-26
0	0.1	1527168880	23-Jun-26
0	0.6	1527168882	23-Jun-26
0	0.6	1527168883	23-Jun-26
0.1	0	1527168885	23-Jun-26
0	0.1	1527168886	23-Jun-26
0	0.3	1527168889	23-Jun-26
0	0.8	1527168893	23-Jun-26
0	0.2	1527168895	23-Jun-26
2	0	1527168896	23-Jun-26
0.02	82.25	1527168897	23-Jun-26
0	10	1527168898	23-Jun-26
0	5	1527168900	23-Jun-26
59	0	1527168901	23-Jun-26
0	100	1527168902	23-Jun-26
0.5	0	1527168903	23-Jun-26
0.7	0	1527168904	23-Jun-26
0	1	1527168907	23-Jun-26
0.8	0	1527168908	23-Jun-26
2.6	0	1527168910	23-Jun-26
0	0.9	1527168913	23-Jun-26
0	0.1	1527168914	23-Jun-26
0	1	1527168915	23-Jun-26
0	0.8	1527168916	23-Jun-26
0	5	1527168918	23-Jun-26
0.5	0	1527168919	23-Jun-26
0	0.1	1527168920	23-Jun-26
0	0.5	1527168923	23-Jun-26
0.7	0	1527168924	23-Jun-26
0	13	1527168925	23-Jun-26
0	0.5	1527168927	23-Jun-26
0.4	0	1527168928	23-Jun-26
0.02	50.125	1527168929	23-Jun-26
0.02	7.1	1527168930	23-Jun-26
0.02	100.25	1527168931	23-Jun-26
0	5	1527168932	23-Jun-26
0.02	0.65	1527168933	23-Jun-26
0.55	0	1527168938	23-Jun-26
7	0	1527168940	23-Jun-26
0.02	100.25	1527168943	23-Jun-26
1.62	0.05	1527168947	23-Jun-26
4.5	0	1527168949	23-Jun-26
0.02	0.55	1527168950	23-Jun-26
124.268	0.124	1527168953	23-Jun-26
80	0	1527168954	23-Jun-26
0	75	1527168956	23-Jun-26
0	20	1527168958	23-Jun-26
0	0.25	1527168960	23-Jun-26
0.02	22.055	1527168961	23-Jun-26
0	0.2	1527168962	23-Jun-26
0	1	1527168963	23-Jun-26
0	5.5	1527168965	23-Jun-26
0.5	0	1527168968	23-Jun-26
0.5	0	1527168969	23-Jun-26
0	7	1527168970	23-Jun-26
0	0.5	1527168973	23-Jun-26
0.5	0	1527168974	23-Jun-26
11.645	0.0625	1527168976	23-Jun-26
0.5	0	1527168980	23-Jun-26
0	0.2	1527168981	23-Jun-26
0	8	1527168983	23-Jun-26
24.17	0.075	1527168987	23-Jun-26
0	1.95	1527168988	23-Jun-26
4994.45	24.725	1527168992	23-Jun-26
3	0	1527168994	23-Jun-26
0	2	1527168997	23-Jun-26
1	0	1527168998	23-Jun-26
0	0.8	1527169000	23-Jun-26
0.02	17.0425	1527169002	23-Jun-26
0.02	81.2025	1527169004	23-Jun-26
0.02	9.9495	1527169005	23-Jun-26
0	0.8	1527169006	23-Jun-26
0	0.2	1527169007	23-Jun-26
0	0.1	1527169009	23-Jun-26
0	5166	1527169010	23-Jun-26
2.5	0	1527169011	23-Jun-26
0	0.2	1527169012	23-Jun-26
1	0	1527169013	23-Jun-26
0.02	25.15	1527169014	23-Jun-26
0	5	1527169015	23-Jun-26
0	0.7	1527169017	23-Jun-26
0	0.5	1527169018	23-Jun-26
0	0.3	1527169019	23-Jun-26
0.02	99.9793	1527169020	23-Jun-26
0.4	0	1527169021	23-Jun-26
0	0.25	1527169022	23-Jun-26
0	0.8	1527169023	23-Jun-26
0	6	1527169024	23-Jun-26
0	0.6	1527169028	23-Jun-26
0.77	0.025	1527169030	23-Jun-26
0	1.85	1527169031	23-Jun-26
0	0.75	1527169035	23-Jun-26
0.3	0	1527169036	23-Jun-26
0	0.3	1527169037	23-Jun-26
0	1	1527169038	23-Jun-26
0	0.1	1527169042	23-Jun-26
6.02	0.05	1527169043	23-Jun-26
0.02	1.05	1527169045	23-Jun-26
0	0.6	1527169046	23-Jun-26
5.07	0.025	1527169049	23-Jun-26
27	0	1527169052	23-Jun-26
0	20	1527169053	23-Jun-26
0	3	1527169055	23-Jun-26
0	4	1527169056	23-Jun-26
0	6.2	1527169062	23-Jun-26
0.85	0	1527169064	23-Jun-26
0	2	1527169066	23-Jun-26
2.12	0.05	1527169067	23-Jun-26
0	0.6	1527169070	23-Jun-26
0	0.5	1527169072	23-Jun-26
0	0.4	1527169075	23-Jun-26
0	1.5	1527169076	23-Jun-26
0.1	0	1527169077	23-Jun-26
0.4	0	1527169080	23-Jun-26
0.6	0	1527169082	23-Jun-26
0	0.5	1527169084	23-Jun-26
0	20.4	1527169086	23-Jun-26
0.1	0	1527169087	23-Jun-26
0	1	1527169089	23-Jun-26
0	5	1527169092	23-Jun-26
0.7	0	1527169093	23-Jun-26
0	7.5	1527169094	23-Jun-26
0	0.4	1527169095	23-Jun-26
6.4	0	1527169096	23-Jun-26
0	0.3	1527169097	23-Jun-26
0.02	1609	1527169098	23-Jun-26
6.02	0.05	1527169099	23-Jun-26
0	200	1527169101	23-Jun-26
0	0.3	1527169103	23-Jun-26
7.12	0.05	1527169105	23-Jun-26
0.3	0	1527169106	23-Jun-26
0	1	1527169107	23-Jun-26
0	0.8	1527169108	23-Jun-26
0	6	1527169109	23-Jun-26
0.38	0	1527169110	23-Jun-26
100	0	1527169114	23-Jun-26
0	0.3	1527169115	23-Jun-26
0.02	9.45	1527169118	23-Jun-26
0	100	1527169119	23-Jun-26
0.02	50.25	1527169120	23-Jun-26
0	0.5	1527169121	23-Jun-26
0	0.9	1527169124	23-Jun-26
2.9	0	1527169127	23-Jun-26
0.5	0	1527169129	23-Jun-26
0.2	0	1527169133	23-Jun-26
0	4	1527169134	23-Jun-26
0	0.3	1527169135	23-Jun-26
0.3	0	1527169136	23-Jun-26
1.4	0	1527169138	23-Jun-26
5	0	1527169140	23-Jun-26
30	0	1527169141	23-Jun-26
0	1.5	1527169142	23-Jun-26
3	0	1527169143	23-Jun-26
0	0.5	1527169144	23-Jun-26
3.3	0	1527169146	23-Jun-26
0	0.6	1527169147	23-Jun-26
0	0.3	1527169148	23-Jun-26
2.12	0.05	1527169149	23-Jun-26
0	0.6	1527169150	23-Jun-26
1	0	1527169152	23-Jun-26
0	0.2	1527169153	23-Jun-26
264	0	1527169156	23-Jun-26
2	0	1527169160	23-Jun-26
0	10	1527169161	23-Jun-26
0	100	1527169162	23-Jun-26
1.9	0.45	1527169164	23-Jun-26
0	6	1527169165	23-Jun-26
0	0.3	1527169166	23-Jun-26
0	0.3	1527169171	23-Jun-26
0	0.1	1527169172	23-Jun-26
0.3	0	1527169173	23-Jun-26
2.12	0.05	1527169176	23-Jun-26
0	1	1527169178	23-Jun-26
0.5	0	1527169183	23-Jun-26
0	15	1527169184	23-Jun-26
0	0.2	1527169186	23-Jun-26
0.3	0	1527169187	23-Jun-26
0	1.5	1527169189	23-Jun-26
0	4.5	1527169191	23-Jun-26
30	0	1527169192	23-Jun-26
0.3	0	1527169193	23-Jun-26
1	0	1527169194	23-Jun-26
0	1	1527169195	23-Jun-26
0	0.1	1527169197	23-Jun-26
0	1.25	1527169198	23-Jun-26
0.2	0	1527169199	23-Jun-26
0.02	32.491	1527169200	23-Jun-26
0.15	0	1527169202	23-Jun-26
0	0.5	1527169205	23-Jun-26
0	1	1527169206	23-Jun-26
0.6	0	1527169207	23-Jun-26
0	0.3	1527169208	23-Jun-26
0	1	1527169209	23-Jun-26
0	4	1527169210	23-Jun-26
0	3	1527169211	23-Jun-26
0.5	0	1527169212	23-Jun-26
8.5	0	1527169215	23-Jun-26
0	12	1527169217	23-Jun-26
0.45	0	1527169218	23-Jun-26
0	0.75	1527169219	23-Jun-26
0.75	0	1527169222	23-Jun-26
0	33.5	1527169223	23-Jun-26
0	4	1527169224	23-Jun-26
1.5	0	1527169225	23-Jun-26
0.5	0	1527169226	23-Jun-26
8	0	1527169227	23-Jun-26
25.17	0.075	1527169229	23-Jun-26
0	10	1527169233	23-Jun-26
0	5	1527169234	23-Jun-26
0.75	0	1527169235	23-Jun-26
54	0	1527169236	23-Jun-26
0	20	1527169240	23-Jun-26
3	0	1527169241	23-Jun-26
0	0.3	1527169242	23-Jun-26
0	3.5	1527169243	23-Jun-26
0	2.4	1527169245	23-Jun-26
40	0	1527169246	23-Jun-26
0	32	1527169253	23-Jun-26
0	0.3	1527169254	23-Jun-26
0.15	0	1527169258	23-Jun-26
0	1	1527169259	23-Jun-26
8.62	0.05	1527169260	23-Jun-26
1.07	0.025	1527169261	23-Jun-26
0	90	1527169263	23-Jun-26
0.02	6.1	1527169264	23-Jun-26
35.92	0.1	1527169266	23-Jun-26
0	0.2	1527169269	23-Jun-26
50	0	1527169270	23-Jun-26
0.2	0	1527169271	23-Jun-26
0	2	1527169273	23-Jun-26
0	7	1527169274	23-Jun-26
0.02	99.2475	1527169275	23-Jun-26
0.02	3.1	1527169276	23-Jun-26
0	0.1	1527169278	23-Jun-26
0	0.3	1527169280	23-Jun-26
0.12	0	1527169282	23-Jun-26
2.5	0	1527169284	23-Jun-26
0	40	1527169285	23-Jun-26
0	2	1527169286	23-Jun-26
0	6.5	1527169287	23-Jun-26
0.2	0	1527169288	23-Jun-26
30	0	1527169291	23-Jun-26
50.22	0.1	1527169293	23-Jun-26
0	2	1527169297	23-Jun-26
0	1.45	1527169298	23-Jun-26
1	0	1527169299	23-Jun-26
0	0.4	1527169300	23-Jun-26
2	0	1527169301	23-Jun-26
0	0.25	1527169303	23-Jun-26
30	0	1527169306	23-Jun-26
0	0.2	1527169312	23-Jun-26
0	100	1527169314	23-Jun-26
1	0	1527169316	23-Jun-26
7	0	1527169320	23-Jun-26
0	5	1527169321	23-Jun-26
0	1.3	1527169322	23-Jun-26
2	0	1527169324	23-Jun-26
0	0.3	1527169325	23-Jun-26
0	5	1527169329	23-Jun-26
0.12	0	1527169330	23-Jun-26
3	0	1527169331	23-Jun-26
0	2.3	1527169336	23-Jun-26
0.6	0	1527169337	23-Jun-26
0	0.5	1527169341	23-Jun-26
0	4.3	1527169342	23-Jun-26
0	2	1527169343	23-Jun-26
0	2	1527169344	23-Jun-26
0	0.2	1527169345	23-Jun-26
0.6	0	1527169346	23-Jun-26
16	0	1527169347	23-Jun-26
5.5	0	1527169349	23-Jun-26
1	0	1527169350	23-Jun-26
0	30.216	1527169352	23-Jun-26
0	20.216	1527169353	23-Jun-26
0	12	1527169356	23-Jun-26
0.02	1.05	1527169357	23-Jun-26
40	0	1527169360	23-Jun-26
3	0	1527169361	23-Jun-26
0.5	0	1527169362	23-Jun-26
6	0	1527169363	23-Jun-26
0	1.8	1527169365	23-Jun-26
0	50	1527169366	23-Jun-26
0	6	1527169369	23-Jun-26
2.5	0	1527169370	23-Jun-26
0	7	1527169371	23-Jun-26
1	0	1527169375	23-Jun-26
0	100	1527169378	23-Jun-26
0.25	0	1527169380	23-Jun-26
0	0.5	1527169382	23-Jun-26
2.5	0	1527169387	23-Jun-26
0	40	1527169388	23-Jun-26
3	0	1527169389	23-Jun-26
2.5	0	1527169390	23-Jun-26
0	1.8	1527169393	23-Jun-26
0	10	1527169396	23-Jun-26
0	10	1527169398	23-Jun-26
0.7	0	1527169400	23-Jun-26
0	0.2	1527169401	23-Jun-26
1	0	1527169407	23-Jun-26
0	412	1527169409	23-Jun-26
45	0	1527169410	23-Jun-26
0	200	1527169412	23-Jun-26
130	0	1527169413	23-Jun-26
0.6	0	1527169414	23-Jun-26
100	0	1527169417	23-Jun-26
0.02	0.45	1527169418	23-Jun-26
0	0.5	1527169419	23-Jun-26
0.02	100.25	1527169420	23-Jun-26
0	0.2	1527169421	23-Jun-26
0	1	1527169424	23-Jun-26
0	0.1	1527169425	23-Jun-26
0.6	0	1527169428	23-Jun-26
0.8	0	1527169429	23-Jun-26
0.3	0	1527169431	23-Jun-26
0	3.5	1527169432	23-Jun-26
0.3	0	1527169433	23-Jun-26
0	17	1527169434	23-Jun-26
0	2	1527169436	23-Jun-26
0	1.2	1527169437	23-Jun-26
0.95	0	1527169438	23-Jun-26
0	5.8	1527169441	23-Jun-26
0.02	0.45	1527169445	23-Jun-26
0.02	0.85	1527169446	23-Jun-26
0	60	1527169447	23-Jun-26
0	52	1527169452	23-Jun-26
0	1.5	1527169453	23-Jun-26
0.02	300.75	1527169455	23-Jun-26
0.02	5.05	1527169457	23-Jun-26
4	0	1527169458	23-Jun-26
0	0.3	1527169461	23-Jun-26
0	200	1527169463	23-Jun-26
48	0	1527169465	23-Jun-26
0	0.3	1527169468	23-Jun-26
0	5	1527169469	23-Jun-26
0	1.1	1527169470	23-Jun-26
100.27	0.125	1527169471	23-Jun-26
0	1	1527169472	23-Jun-26
9	0	1527169473	23-Jun-26
0.02	50.2	1527169477	23-Jun-26
0	10.1	1527169480	23-Jun-26
0	50.18	1527169481	23-Jun-26
0	1	1527169482	23-Jun-26
0	10	1527169484	23-Jun-26
30	0	1527169486	23-Jun-26
0	1	1527169487	23-Jun-26
2	0	1527169490	23-Jun-26
4500	0	1527169492	23-Jun-26
18.145	0.0625	1527169494	23-Jun-26
0	10	1527169495	23-Jun-26
5.6	0	1527169496	23-Jun-26
0	2	1527169497	23-Jun-26
0.02	401	1527169499	23-Jun-26
0	3.5	1527169500	23-Jun-26
0	0.75	1527169501	23-Jun-26
0	17	1527169503	23-Jun-26
0	1	1527169504	23-Jun-26
0	9	1527169505	23-Jun-26
1.5	0	1527169506	23-Jun-26
0	0.25	1527169507	23-Jun-26
0	0.3	1527169514	23-Jun-26
0	80	1527169515	23-Jun-26
1	0	1527169517	23-Jun-26
0	1	1527169520	23-Jun-26
0.02	10.1	1527169521	23-Jun-26
0	0.5	1527169522	23-Jun-26
22.17	0.075	1527169524	23-Jun-26
0.02	30.15	1527169525	23-Jun-26
3.3	0	1527169526	23-Jun-26
0	1.3	1527169528	23-Jun-26
2.12	0.05	1527169529	23-Jun-26
0.1	0	1527169532	23-Jun-26
10.12	0.05	1527169533	23-Jun-26
5	0	1527169538	23-Jun-26
0	1.5	1527169542	23-Jun-26
0	0.5	1527169543	23-Jun-26
0	0.7	1527169544	23-Jun-26
0.02	100.5	1527169545	23-Jun-26
0	0.3	1527169546	23-Jun-26
0	1.4	1527169547	23-Jun-26
0	1	1527169549	23-Jun-26
0	1.4	1527169550	23-Jun-26
0	1.2	1527169552	23-Jun-26
0.5	0	1527169554	23-Jun-26
9.5	0	1527169558	23-Jun-26
0	1	1527169562	23-Jun-26
0	250	1527169564	23-Jun-26
0	0.3	1527169565	23-Jun-26
0	1.3	1527169567	23-Jun-26
0	1.2	1527169569	23-Jun-26
0	3	1527169570	23-Jun-26
0	13.3	1527169572	23-Jun-26
0	2.5	1527169573	23-Jun-26
0	0.4	1527169574	23-Jun-26
10	0	1527169575	23-Jun-26
0	50	1527169576	23-Jun-26
0	4	1527169578	23-Jun-26
30	0	1527169582	23-Jun-26
0	0.1	1527169583	23-Jun-26
0	1	1527169585	23-Jun-26
0	2.4	1527169586	23-Jun-26
0	200	1527169587	23-Jun-26
0	0.3	1527169588	23-Jun-26
0.5	0	1527169591	23-Jun-26
0	0.25	1527169594	23-Jun-26
0.02	0.65	1527169596	23-Jun-26
0	8	1527169601	23-Jun-26
0	0.4	1527169602	23-Jun-26
0	0.3	1527169603	23-Jun-26
0.2	0	1527169604	23-Jun-26
0	0.9	1527169606	23-Jun-26
13.145	0.0625	1527169607	23-Jun-26
0	0.5	1527169609	23-Jun-26
0.02	6.03	1527169610	23-Jun-26
0	39.56	1527169612	23-Jun-26
0.02	0.55	1527169614	23-Jun-26
0.02	90.45	1527169616	23-Jun-26
1050	0	1527169618	23-Jun-26
0	0.25	1527169621	23-Jun-26
0.02	10.05	1527169622	23-Jun-26
0	0.5	1527169623	23-Jun-26
50.9	0.45	1527169625	23-Jun-26
0.15	0	1527169626	23-Jun-26
30	0	1527169627	23-Jun-26
2.5	0	1527169628	23-Jun-26
0	1.5	1527169629	23-Jun-26
0.5	0	1527169630	23-Jun-26
5	0	1527169631	23-Jun-26
0.5	0	1527169632	23-Jun-26
546.11	0.545	1527169635	23-Jun-26
0	0.6	1527169637	23-Jun-26
25	0	1527169638	23-Jun-26
1.07	0.025	1527169639	23-Jun-26
1.2	0	1527169640	23-Jun-26
0	0.3	1527169641	23-Jun-26
0	7.5	1527169642	23-Jun-26
0.02	501.25	1527169643	23-Jun-26
0	5	1527169644	23-Jun-26
10	0	1527169645	23-Jun-26
0	0.55	1527169646	23-Jun-26
10	0	1527169647	23-Jun-26
0	1.5	1527169649	23-Jun-26
2.12	0.05	1527169650	23-Jun-26
0.02	77.8875	1527169652	23-Jun-26
0	1	1527169654	23-Jun-26
0	0.5	1527169656	23-Jun-26
0	0.3	1527169657	23-Jun-26
0.5	0	1527169658	23-Jun-26
0	50	1527169659	23-Jun-26
0	0.9	1527169660	23-Jun-26
4	0	1527169663	23-Jun-26
0	0.4	1527169666	23-Jun-26
0	4	1527169668	23-Jun-26
0.02	3.32	1527169671	23-Jun-26
0	100	1527169673	23-Jun-26
0.2	0	1527169674	23-Jun-26
0	0.3	1527169675	23-Jun-26
0.02	21.0424	1527169676	23-Jun-26
7	0	1527169678	23-Jun-26
4.12	0.05	1527169679	23-Jun-26
0	0.3	1527169680	23-Jun-26
0	2.3	1527169683	23-Jun-26
0	5.05	1527169685	23-Jun-26
0	0.3	1527169686	23-Jun-26
0	12	1527169687	23-Jun-26
0	3	1527169689	23-Jun-26
0	1	1527169690	23-Jun-26
0	0.1	1527169694	23-Jun-26
0	0.3	1527169695	23-Jun-26
0	10.5	1527169696	23-Jun-26
0	12	1527169697	23-Jun-26
6.5	0	1527169700	23-Jun-26
0.6	0	1527169701	23-Jun-26
0	1.7	1527169704	23-Jun-26
